,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,1:51 AM,50°F,47°F,89°%,CALM,0°mph,0°mph,30.12°in,0.0°in,Fair
1,2:51 AM,51°F,50°F,96°%,CALM,0°mph,0°mph,30.11°in,0.0°in,Fair
2,3:51 AM,48°F,47°F,96°%,CALM,0°mph,0°mph,30.09°in,0.0°in,Fair
3,4:23 AM,49°F,48°F,97°%,CALM,0°mph,0°mph,30.08°in,0.0°in,Fair
4,4:33 AM,47°F,47°F,100°%,CALM,0°mph,0°mph,30.08°in,0.0°in,Fog
5,4:38 AM,47°F,47°F,100°%,CALM,0°mph,0°mph,30.07°in,0.0°in,Fog
6,4:47 AM,46°F,46°F,100°%,CALM,0°mph,0°mph,30.07°in,0.0°in,Fog
7,4:51 AM,46°F,46°F,100°%,WSW,3°mph,0°mph,30.07°in,0.0°in,Fog
8,5:04 AM,48°F,47°F,96°%,W,3°mph,0°mph,30.07°in,0.0°in,Fog
9,5:14 AM,48°F,48°F,100°%,CALM,0°mph,0°mph,30.07°in,0.0°in,Fog
10,5:27 AM,48°F,48°F,100°%,NW,3°mph,0°mph,30.07°in,0.0°in,Fog
11,5:51 AM,50°F,50°F,100°%,CALM,0°mph,0°mph,30.07°in,0.0°in,Fog
12,6:51 AM,51°F,51°F,100°%,CALM,0°mph,0°mph,30.08°in,0.0°in,Fog
13,7:51 AM,51°F,51°F,100°%,W,3°mph,0°mph,30.10°in,0.0°in,Fog
14,8:51 AM,53°F,53°F,100°%,CALM,0°mph,0°mph,30.11°in,0.0°in,Fog
15,9:13 AM,53°F,53°F,100°%,CALM,0°mph,0°mph,30.12°in,0.0°in,Fog
16,9:51 AM,55°F,55°F,100°%,CALM,0°mph,0°mph,30.12°in,0.0°in,Fog
17,10:08 AM,56°F,56°F,100°%,CALM,0°mph,0°mph,30.13°in,0.0°in,Fog
18,10:22 AM,57°F,57°F,100°%,CALM,0°mph,0°mph,30.13°in,0.0°in,Fog
19,10:28 AM,59°F,58°F,96°%,CALM,0°mph,0°mph,30.13°in,0.0°in,Mostly Cloudy
20,10:35 AM,59°F,58°F,96°%,CALM,0°mph,0°mph,30.13°in,0.0°in,Mostly Cloudy
21,10:51 AM,63°F,59°F,87°%,CALM,0°mph,0°mph,30.13°in,0.0°in,Mostly Cloudy
22,11:51 AM,71°F,61°F,70°%,S,10°mph,0°mph,30.12°in,0.0°in,Mostly Cloudy
23,12:51 PM,75°F,59°F,57°%,SSE,7°mph,21°mph,30.09°in,0.0°in,Partly Cloudy
24,1:51 PM,79°F,58°F,48°%,SE,17°mph,22°mph,30.05°in,0.0°in,Fair
25,2:51 PM,78°F,59°F,52°%,SE,22°mph,29°mph,30.01°in,0.0°in,Fair / Windy
26,3:51 PM,78°F,59°F,52°%,SE,18°mph,25°mph,29.98°in,0.0°in,Fair
27,4:51 PM,75°F,60°F,60°%,SE,21°mph,0°mph,29.97°in,0.0°in,Fair / Windy
28,5:51 PM,73°F,60°F,64°%,SE,21°mph,0°mph,29.95°in,0.0°in,Partly Cloudy / Windy
29,6:51 PM,70°F,62°F,76°%,SE,22°mph,0°mph,29.95°in,0.0°in,Partly Cloudy / Windy
30,7:51 PM,67°F,62°F,84°%,SE,16°mph,0°mph,29.95°in,0.0°in,Fair
31,8:51 PM,66°F,62°F,87°%,SSE,15°mph,0°mph,29.96°in,0.0°in,Fair
32,9:51 PM,65°F,63°F,93°%,SSE,16°mph,0°mph,29.96°in,0.0°in,Fair
33,10:51 PM,65°F,63°F,93°%,SSE,17°mph,0°mph,29.96°in,0.0°in,Fair
34,11:32 PM,65°F,64°F,97°%,SSE,17°mph,0°mph,29.96°in,0.0°in,Mostly Cloudy
35,11:41 PM,66°F,64°F,93°%,SSE,17°mph,0°mph,29.97°in,0.0°in,Cloudy
36,11:51 PM,65°F,64°F,97°%,SSE,16°mph,0°mph,29.97°in,0.0°in,Mostly Cloudy
37,12:24 AM,65°F,63°F,93°%,S,14°mph,0°mph,29.96°in,0.0°in,Cloudy
38,12:33 AM,65°F,63°F,93°%,S,14°mph,0°mph,29.95°in,0.0°in,Partly Cloudy
39,12:42 AM,65°F,63°F,93°%,S,13°mph,0°mph,29.95°in,0.0°in,Mostly Cloudy
40,12:51 AM,65°F,63°F,93°%,SSE,13°mph,0°mph,29.95°in,0.0°in,Cloudy
41,12:57 AM,65°F,64°F,97°%,SSE,10°mph,0°mph,29.95°in,0.0°in,Cloudy
