,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,1:51 AM,45°F,33°F,63°%,CALM,0°mph,0°mph,29.59°in,0.0°in,Fair
1,2:51 AM,44°F,34°F,68°%,CALM,0°mph,0°mph,29.57°in,0.0°in,Fair
2,3:51 AM,44°F,34°F,68°%,CALM,0°mph,0°mph,29.56°in,0.0°in,Fair
3,4:51 AM,42°F,34°F,73°%,CALM,0°mph,0°mph,29.53°in,0.0°in,Partly Cloudy
4,5:51 AM,43°F,34°F,71°%,CALM,0°mph,0°mph,29.53°in,0.0°in,Mostly Cloudy
5,6:51 AM,42°F,35°F,76°%,CALM,0°mph,0°mph,29.52°in,0.0°in,Mostly Cloudy
6,7:51 AM,41°F,34°F,76°%,CALM,0°mph,0°mph,29.52°in,0.0°in,Partly Cloudy
7,8:51 AM,42°F,36°F,79°%,CALM,0°mph,0°mph,29.52°in,0.0°in,Fair
8,9:51 AM,48°F,35°F,61°%,SSE,10°mph,0°mph,29.52°in,0.0°in,Fair
9,10:51 AM,51°F,35°F,54°%,SSE,7°mph,0°mph,29.54°in,0.0°in,Mostly Cloudy
10,11:51 AM,54°F,36°F,51°%,S,12°mph,17°mph,29.52°in,0.0°in,Mostly Cloudy
11,12:51 PM,57°F,38°F,49°%,S,9°mph,0°mph,29.50°in,0.0°in,Mostly Cloudy
12,1:51 PM,59°F,37°F,44°%,SSE,10°mph,0°mph,29.46°in,0.0°in,Mostly Cloudy
13,2:51 PM,60°F,36°F,41°%,SSE,8°mph,16°mph,29.42°in,0.0°in,Mostly Cloudy
14,3:51 PM,62°F,38°F,41°%,SSE,10°mph,0°mph,29.38°in,0.0°in,Mostly Cloudy
15,4:51 PM,63°F,38°F,40°%,S,14°mph,23°mph,29.35°in,0.0°in,Mostly Cloudy
16,5:51 PM,63°F,40°F,43°%,S,8°mph,0°mph,29.34°in,0.0°in,Mostly Cloudy
17,6:51 PM,61°F,41°F,48°%,SSE,12°mph,0°mph,29.32°in,0.0°in,Mostly Cloudy
18,7:51 PM,59°F,42°F,53°%,SSE,9°mph,0°mph,29.33°in,0.0°in,Mostly Cloudy
19,8:51 PM,60°F,43°F,53°%,S,10°mph,0°mph,29.33°in,0.0°in,Mostly Cloudy
20,9:51 PM,60°F,44°F,55°%,SSE,15°mph,21°mph,29.33°in,0.0°in,Cloudy
21,10:51 PM,58°F,45°F,62°%,SSE,17°mph,0°mph,29.34°in,0.0°in,Cloudy
22,11:51 PM,57°F,46°F,67°%,S,12°mph,0°mph,29.34°in,0.0°in,Cloudy
23,12:51 AM,57°F,46°F,67°%,S,14°mph,0°mph,29.32°in,0.0°in,Cloudy
